Produto;Descricao;Unidade;Lote;Localizacao;Fisico;Sistema;Diferenca;Custo STD;Valor Total
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1825551;PM-PM00001;               0,000;           6.940,000;     6.940,0000;         2,3000;    15.962,0000
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1825730;PM-PM00001;               0,000;          12.070,000;    12.070,0000;         2,3000;    27.761,0000
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1825730;WR-WR00001;               0,000;          15.120,000;    15.120,0000;         2,3000;    34.776,0000
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1825823;WR-WR00001;               0,000;          22.300,000;    22.300,0000;         2,3000;    51.290,0000
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1826140;PM-PM00001;               0,000;          15.570,000;    15.570,0000;         2,3000;    35.811,0000
85857;SUCATA DE ESTAMPARIA PESADA;Kg;1826142;PM-PM00001;               0,000;          15.120,000;    15.120,0000;         2,3000;    34.776,0000
85860;CAVACO DE ACO;Kg;1805679;PM-PM00001;               0,000;          25.600,000;    25.600,0000;         4,2000;   107.520,0000
85860;CAVACO DE ACO;Kg;1807062;PM-PM00001;               0,000;          16.330,000;    16.330,0000;         4,2000;    68.586,0000
85860;CAVACO DE ACO;Kg;1808425;PM-PM00001;               0,000;          17.460,000;    17.460,0000;         4,2000;    73.332,0000
85860;CAVACO DE ACO;Kg;1808425;WR-WR00001;               0,000;          25.500,000;    25.500,0000;         4,2000;   107.100,0000
85860;CAVACO DE ACO;Kg;1810518;WR-WR00001;               0,000;          23.690,000;    23.690,0000;         4,2000;    99.498,0000
85860;CAVACO DE ACO;Kg;1811359;WR-WR00001;               0,000;           6.940,000;     6.940,0000;         4,2000;    29.148,0000
85860;CAVACO DE ACO;Kg;1813817;WR-WR00001;               0,000;          12.070,000;    12.070,0000;         4,2000;    50.694,0000
85860;CAVACO DE ACO;Kg;1814554;WR-WR00001;               0,000;          15.570,000;    15.570,0000;         4,2000;    65.394,0000
85860;CAVACO DE ACO;Kg;1814631;WR-WR00001;               0,000;          15.120,000;    15.120,0000;         4,2000;    63.504,0000
85860;CAVACO DE ACO;Kg;1814750;WR-WR00001;               0,000;          22.300,000;    22.300,0000;         4,2000;    93.660,0000
85860;CAVACO DE ACO;Kg;1814751;WR-WR00001;               0,000;          25.600,000;    25.600,0000;         4,2000;   107.520,0000
85860;CAVACO DE ACO;Kg;1815455;WR-WR00001;               0,000;          16.330,000;    16.330,0000;         4,2000;    68.586,0000
85860;CAVACO DE ACO;Kg;1815638;WR-WR00001;               0,000;          17.460,000;    17.460,0000;         4,2000;    73.332,0000
85860;CAVACO DE ACO;Kg;1815639;WR-WR00001;               0,000;          25.500,000;    25.500,0000;         4,2000;   107.100,0000
85860;CAVACO DE ACO;Kg;1815640;WR-WR00001;               0,000;          37.810,000;    37.810,0000;         4,2000;   158.802,0000
85860;CAVACO DE ACO;Kg;1815815;WR-WR00001;               0,000;          11.080,000;    11.080,0000;         4,2000;    46.536,0000
85860;CAVACO DE ACO;Kg;1817666;WR-WR00001;               0,000;          26.610,000;    26.610,0000;         4,2000;   111.762,0000
85860;CAVACO DE ACO;Kg;1818557;WR-WR00001;               0,000;          25.500,000;    25.500,0000;         4,2000;   107.100,0000
85860;CAVACO DE ACO;Kg;1826143;WR-WR00001;               0,000;          23.690,000;    23.690,0000;         4,2000;    99.498,0000
85860;CAVACO DE ACO;Kg;1826466;WR-WR00001;               0,000;           6.940,000;     6.940,0000;         4,2000;    29.148,0000
85874;ALD - SCREENING;Kg;1823077;PM-PM00001;               0,000;          12.070,000;    12.070,0000;         2,2000;    26.554,0000
85876;ALD - OVER SIZE;Kg;1823078;PM-PM00001;               0,000;          15.570,000;    15.570,0000;         2,2000;    34.254,0000
85885;A 705 CR - OVER SIZE;Kg;1823056;PM-PM00001;               0,000;          15.120,000;    15.120,0000;         3,2000;    48.384,0000
85885;A 705 CR - OVER SIZE;Kg;1823058;PM-PM00001;               0,000;          22.300,000;    22.300,0000;         3,2000;    71.360,0000
85885;A 705 CR - OVER SIZE;Kg;1823060;PM-PM00001;               0,000;          25.600,000;    25.600,0000;         3,2000;    81.920,0000
85885;A 705 CR - OVER SIZE;Kg;1823062;PM-PM00001;               0,000;          16.330,000;    16.330,0000;         3,2000;    52.256,0000
85885;A 705 CR - OVER SIZE;Kg;1823064;PM-PM00001;               0,000;          17.460,000;    17.460,0000;         3,2000;    55.872,0000
85885;A 705 CR - OVER SIZE;Kg;1823066;PM-PM00001;               0,000;          25.500,000;    25.500,0000;         3,2000;    81.600,0000
85885;A 705 CR - OVER SIZE;Kg;1823068;PM-PM00001;               0,000;          37.810,000;    37.810,0000;         3,2000;   120.992,0000
85885;A 705 CR - OVER SIZE;Kg;1823070;PM-PM00001;               0,000;          11.080,000;    11.080,0000;         3,2000;    35.456,0000
85885;A 705 CR - OVER SIZE;Kg;1823072;PM-PM00001;               0,000;          25.500,000;    25.500,0000;         3,2000;    81.600,0000
85885;A 705 CR - OVER SIZE;Kg;1823074;PM-PM00001;               0,000;          23.690,000;    23.690,0000;         3,2000;    75.808,0000
85885;A 705 CR - OVER SIZE;Kg;1823076;PM-PM00001;               0,000;           6.940,000;     6.940,0000;         3,2000;    22.208,0000
85895;EL 400 - SCREENING;Kg;1821616;PM-PM00001;               0,000;          12.070,000;    12.070,0000;         3,6000;    43.452,0000
85898;EL 900 - SCREENING;Kg;1813789;PM-PM00001;               0,000;          15.570,000;    15.570,0000;         3,6000;    56.052,0000
85898;EL 900 - SCREENING;Kg;1813791;PM-PM00001;               0,000;          15.120,000;    15.120,0000;         3,6000;    54.432,0000
85898;EL 900 - SCREENING;Kg;1813793;PM-PM00001;               0,000;          22.300,000;    22.300,0000;         3,6000;    80.280,0000
85898;EL 900 - SCREENING;Kg;1813795;PM-PM00001;               0,000;          25.600,000;    25.600,0000;         3,6000;    92.160,0000
85898;EL 900 - SCREENING;Kg;1817494;PM-PM00001;               0,000;          16.330,000;    16.330,0000;         3,6000;    58.788,0000
85898;EL 900 - SCREENING;Kg;1817496;PM-PM00001;               0,000;          17.460,000;    17.460,0000;         3,6000;    62.856,0000
85898;EL 900 - SCREENING;Kg;1817498;PM-PM00001;               0,000;          25.500,000;    25.500,0000;         3,6000;    91.800,0000
85898;EL 900 - SCREENING;Kg;1817500;PM-PM00001;               0,000;          37.810,000;    37.810,0000;         3,6000;   136.116,0000
85898;EL 900 - SCREENING;Kg;1817502;PM-PM00001;               0,000;          11.080,000;    11.080,0000;         3,6000;    39.888,0000
85898;EL 900 - SCREENING;Kg;1817504;PM-PM00001;               0,000;          26.610,000;    26.610,0000;         3,6000;    95.796,0000
85898;EL 900 - SCREENING;Kg;1817506;PM-PM00001;               0,000;          25.500,000;    25.500,0000;         3,6000;    91.800,0000
85898;EL 900 - SCREENING;Kg;1817508;PM-PM00001;               0,000;          23.690,000;    23.690,0000;         3,6000;    85.284,0000
85905;AHC 100 29 - SCREENING;Kg;1815778;PA-PA00001;               0,000;           6.940,000;     6.940,0000;         2,3000;    15.962,0000
85905;AHC 100 29 - SCREENING;Kg;1815780;PA-PA00001;               0,000;          12.070,000;    12.070,0000;         2,3000;    27.761,0000
85908;AT2000 AHC 100 29;Kg;1815685;PA-PA00001;               0,000;          15.570,000;    15.570,0000;         2,3000;    35.811,0000
85908;AT2000 AHC 100 29;Kg;1815731;PA-PA00001;               0,000;          15.120,000;    15.120,0000;         2,3000;    34.776,0000
85915;ASC 100 29 - SCREENING;Kg;1797381;PA-PA00001;               0,000;          22.300,000;    22.300,0000;         2,3000;    51.290,0000
85924;A 705 - SCREENING;Kg;1823158;PA-PA00001;               0,000;          25.600,000;    25.600,0000;         2,3000;    58.880,0000
85924;A 705 - SCREENING;Kg;1823159;PA-PA00001;               0,000;          16.330,000;    16.330,0000;         2,3000;    37.559,0000
85924;A 705 - SCREENING;Kg;1823160;PA-PA00001;               0,000;          17.460,000;    17.460,0000;         2,3000;    40.158,0000
85924;A 705 - SCREENING;Kg;1823161;PA-PA00001;               0,000;          25.500,000;    25.500,0000;         2,3000;    58.650,0000
85926;AT2000 - A 705;Kg;1823145;PA-PA00001;               0,000;          37.810,000;    37.810,0000;         2,3000;    86.963,0000
85944;FERRO GUSA;Kg;1782178;PM-PM00001;               0,000;          11.080,000;    11.080,0000;         2,3000;    25.484,0000
85944;FERRO GUSA;Kg;1782178;WR-WR00001;               0,000;           1.000,000;     1.000,0000;         3,6000;     3.600,0000
85944;FERRO GUSA;Kg;1783457;WR-WR00001;               0,000;          25.000,000;    25.000,0000;         3,6000;    90.000,0000
85944;FERRO GUSA;Kg;1785948;WR-WR00001;               0,000;           6.940,000;     6.940,0000;         3,6000;    24.984,0000
85944;FERRO GUSA;Kg;1796366;WR-WR00001;               0,000;          12.070,000;    12.070,0000;         3,6000;    43.452,0000
85944;FERRO GUSA;Kg;1799934;WR-WR00001;               0,000;          15.570,000;    15.570,0000;         3,6000;    56.052,0000
85944;FERRO GUSA;Kg;1799946;WR-WR00001;               0,000;          15.120,000;    15.120,0000;         3,6000;    54.432,0000
85944;FERRO GUSA;Kg;1803521;WR-WR00001;               0,000;          22.300,000;    22.300,0000;         3,6000;    80.280,0000
85944;FERRO GUSA;Kg;1803730;WR-WR00001;               0,000;          25.600,000;    25.600,0000;         3,6000;    92.160,0000
85944;FERRO GUSA;Kg;1804654;WR-WR00001;               0,000;          16.330,000;    16.330,0000;         3,6000;    58.788,0000
85944;FERRO GUSA;Kg;1806383;WR-WR00001;               0,000;          17.460,000;    17.460,0000;         3,6000;    62.856,0000
85944;FERRO GUSA;Kg;1819715;WR-WR00001;               0,000;          25.500,000;    25.500,0000;         3,6000;    91.800,0000
85960;RIBBON CERA EXT 110MMx450MT ZE;pcs;1773821;Z-D7C1;               0,000;          37.810,000;    37.810,0000;         2,3000;    86.963,0000
85960;RIBBON CERA EXT 110MMx450MT ZE;pcs;1786714;Z-D7C1;               0,000;          11.080,000;    11.080,0000;         2,3000;    25.484,0000
85961;RIBBON RESINA EXT 139,7MMx450M;pcs;1802721;Z-D7C1;               0,000;           1.000,000;     1.000,0000;         2,6000;     2.600,0000
85964;FOLHA DE PAPELAO 860X1000;pcs;1503265;WC-03D024;               0,000;               2,000;         2,0000;         3,2000;         6,4000
85964;FOLHA DE PAPELAO 860X1000;pcs;1518065;WC-03D014;               0,000;          25.000,000;    25.000,0000;         2,4000;    60.000,0000
85964;FOLHA DE PAPELAO 860X1000;pcs;1518065;WC-03D024;               0,000;             500,000;       500,0000;         3,2000;     1.600,0000
85966;CANTONEIRA P/ METAL TABLET;pcs;1826489;WC-03A010;               0,000;             251,000;       251,0000;         3,4000;       853,4000
85967;ESTRADO DE MADEIRA MT TABLETS;pcs;1755034;WC-07A024;               0,000;             250,000;       250,0000;         8,6000;     2.150,0000
85967;ESTRADO DE MADEIRA MT TABLETS;pcs;1826491;WC-03A010;               0,000;             253,000;       253,0000;         3,6000;       910,8000
85969;SILICA-GEL;pcs;1789522;WC-12A020;               0,000;             900,000;       900,0000;         9,2000;     8.280,0000
85969;SILICA-GEL;pcs;1805743;WC-12A020;               0,000;           2.100,000;     2.100,0000;         3,2000;     6.720,0000
85970;PALLET FUMIGADO 1000 X 1100MM;pcs;1727698;WC-13A010;               0,000;              70,000;        70,0000;         9,5000;       665,0000
85972;BIG BAG PARA TRANSP DE PO CRU;pcs;1701555;WC-03A064;               0,000;              75,000;        75,0000;         2,3000;       172,5000
85972;BIG BAG PARA TRANSP DE PO CRU;pcs;1807436;WC-03A064;               0,000;              75,000;        75,0000;         2,3000;       172,5000
85972;BIG BAG PARA TRANSP DE PO CRU;pcs;1819548;WC-03B054;               0,000;             100,000;       100,0000;         2,6000;       260,0000
85972;BIG BAG PARA TRANSP DE PO CRU;pcs;1819548;WC-03B074;               0,000;             100,000;       100,0000;         2,4000;       240,0000
85975;LINER ALUMINIZADO TIPO 90;pcs;1113113;WC-14A010;               0,000;           1.080,000;     1.080,0000;         3,2000;     3.456,0000
85976;PALLET 1100 X  1000 DUPLA FACE;pcs;1822567;WC-15A010;               0,000;             155,000;       155,0000;         3,2000;       496,0000
85979;PALLET 75 X 75 FUMIGADO;pcs;1802730;WC-13A010;               0,000;              67,000;        67,0000;         3,4000;       227,8000
85979;PALLET 75 X 75 FUMIGADO;pcs;1813492;WC-13A010;               0,000;             100,000;       100,0000;         3,6000;       360,0000
85980;PALLET 75 X 75;pcs;1773136;WC-13A010;               0,000;              27,000;        27,0000;         8,6000;       232,2000
85980;PALLET 75 X 75;pcs;1802729;WC-13A010;               0,000;             116,000;       116,0000;         9,2000;     1.067,2000
85980;PALLET 75 X 75;pcs;1813491;WC-15A010;               0,000;             350,000;       350,0000;         3,2000;     1.120,0000
85980;PALLET 75 X 75;pcs;1814003;WC-15A010;               0,000;              50,000;        50,0000;         9,5000;       475,0000
85981;PALLET PINNUS 860X1000MM;pcs;1798485;WC-07A010;               0,000;              75,000;        75,0000;         2,3000;       172,5000
85981;PALLET PINNUS 860X1000MM;pcs;1814002;WC-07A010;               0,000;             250,000;       250,0000;         2,3000;       575,0000
85985;SACO DE POLIETILENO P/ BIG BAG;pcs;1372328;WC-03B081;               0,000;             773,000;       773,0000;         2,3000;     1.777,9000
85985;SACO DE POLIETILENO P/ BIG BAG;pcs;1405955;WC-03B082;               0,000;           1.160,000;     1.160,0000;         2,3000;     2.668,0000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1767003;WC-03B041;               0,000;             944,000;       944,0000;         3,6000;     3.398,4000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1767003;WC-03B044;               0,000;           3.500,000;     3.500,0000;         3,6000;    12.600,0000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1767003;WC-03B054;               0,000;           3.500,000;     3.500,0000;         3,6000;    12.600,0000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1791745;WC-03A034;               0,000;           3.000,000;     3.000,0000;         2,3000;     6.900,0000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1791745;WC-03A050;               0,000;           1.356,000;     1.356,0000;         2,3000;     3.118,8000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1791746;WC-03A050;               0,000;             227,000;       227,0000;         3,6000;       817,2000
85986;SACO PAPEL KRAFT MULTFOLHADO;pcs;1804968;WC-03A050;               0,000;           5.294,000;     5.294,0000;         3,6000;    19.058,4000
85987;SACO PAPEL KRAFT SEM LOGO;pcs;1726453;WC-03B020;               0,000;             750,000;       750,0000;         3,4000;     2.550,0000
85987;SACO PAPEL KRAFT SEM LOGO;pcs;1804969;WC-03B014;               0,000;           2.525,000;     2.525,0000;         3,6000;     9.090,0000
85987;SACO PAPEL KRAFT SEM LOGO;pcs;1805133;WC-03A010;               0,000;             600,000;       600,0000;         3,6000;     2.160,0000
85988;SACO DE NYLON P/ EMB SILICAGEL;pcs;1822170;Z-D8A1;               0,000;           2.000,000;     2.000,0000;         3,6000;     7.200,0000
85989;SACO PLAST PRET MT 180X260X100;pcs;1743436;WC-03C044;               0,000;          68.000,000;    68.000,0000;         8,6000;   584.800,0000
85991;SACO POLIETILENO (LYNER T 80);pcs;1167894;WC-14A010;               0,000;           3.100,000;     3.100,0000;         9,2000;    28.520,0000
85992;SACO POLIETILENO (LYNER T 90);pcs;1167893;WC-14A010;               0,000;           5.300,000;     5.300,0000;         3,2000;    16.960,0000
85992;SACO POLIETILENO (LYNER T 90);pcs;1167893;WC-AJUSTE;               0,000;             500,000;       500,0000;         9,5000;     4.750,0000
